id,user_id,book_id,quantity,unit_price,timestamp,shipping,unit_price_usd,timestamp_dt,paid_price,date,year,month,day
63162,47386,19142,1,38.5 USD,"00:10, 04/19/25","586 Mohammed Inlet, Barrowsville, ME 23410",38.5,2025-04-19 00:10:00.000,38.5,2025-04-19,2025,4,19
66358,46250,19303,5,61.5 USD,"2024-11-16, 06:46","Suite 469 672 Courtney Valleys, West Haitown, ME 84349-1521",61.5,2024-11-16 06:46:00.000,307.5,2024-11-16,2024,11,16
71695,44550,19043,1,USD20.99,2024-08-13T14:02:21.158,,20.99,2024-08-13 14:02:21.158,20.99,2024-08-13,2024,8,13
68015,45453,18954,1,30.25$,"11:24, 2024-10-18",,30.25,2024-10-18 11:24:00.000,30.25,2024-10-18,2024,10,18
68258,46937,19534,2,USD 37.99,2025-01-11T18:39:45.844,"721 Mante Fork, New Leif, OH 96093",37.99,2025-01-11 18:39:45.844,75.98,2025-01-11,2025,1,11
70037,47418,18863,1,$28.50,2024-09-23T12:35:32.644,"762 Connie Valleys, New Inell, IL 43005",28.5,2024-09-23 12:35:32.644,28.5,2024-09-23,2024,9,23
69820,45343,18862,1,28.25 USD,2024-10-28T06:18:35,"44171 Ritchie Street, North Leon, IN 87320-6002",28.25,2024-10-28 06:18:35.000,28.25,2024-10-28,2024,10,28
72284,46436,19514,3,20.99$,"10-OCT-2024, 12:21:54 PM",,20.99,2024-10-10 12:21:54.000,62.97,2024-10-10,2024,10,10
66769,46407,19519,5,USD 31.50,"4-DEC-2024,13:26",,31.5,2024-12-04 13:26:00.000,157.5,2024-12-04,2024,12,4
70137,47329,18956,2,55.50 EUR,"06:51:26 AM, 12/08/24",,66.6,2024-12-08 06:51:26.000,133.2,2024-12-08,2024,12,8
72700,46121,18973,1,55.50 EUR,"06/22/24, 00:49:00",,66.6,2024-06-22 00:49:00.000,66.6,2024-06-22,2024,6,22
65026,44573,19043,2,18. USD,"16:40:50, 20-JUL-2024",,18.0,2024-07-20 16:40:50.000,36.0,2024-07-20,2024,7,20
71998,46559,19590,1,$ 27.00,"2024-07-05,01:47:43 PM",,27.0,2024-07-05 13:47:43.000,27.0,2024-07-05,2024,7,5
64465,45168,19053,1,57.50USD,2024-12-27T02:50:29,,57.5,2024-12-27 02:50:29.000,57.5,2024-12-27,2024,12,27
71506,47507,19022,1,67.50EUR,2025-03-04T10:15:39.344,"6087 Issac Valley, New Shielaton, WY 54283",81.0,2025-03-04 10:15:39.344,81.0,2025-03-04,2025,3,4
70532,46696,19451,1,56.50 USD,"08/14/25,07:22:56 PM",,56.5,2025-08-14 19:22:56.000,56.5,2025-08-14,2025,8,14
63949,47352,19352,4,29.00 USD,2024-08-18T09:45:33.293,,29.0,2024-08-18 09:45:33.293,116.0,2024-08-18,2024,8,18
68168,44594,19169,1,USD 71.75,2024-06-26T02:59:42.328,,71.75,2024-06-26 02:59:42.328,71.75,2024-06-26,2024,6,26
68826,46943,19211,1,49.75 $,"2024-09-12,05:21:15 PM",,49.75,2024-09-12 17:21:15.000,49.75,2024-09-12,2024,9,12
73792,47027,19470,4,€58.25,2024-11-23T07:35:05,,69.9,2024-11-23 07:35:05.000,279.6,2024-11-23,2024,11,23
64005,45222,19317,1,19.25 €,2024-04-20;20:20:50,,23.1,2024-04-20 20:20:50.000,23.1,2024-04-20,2024,4,20
65774,45957,19338,2,69.75 $,07/14/24;05:17:00 A.M.,,69.75,2024-07-14 05:17:00.000,139.5,2024-07-14,2024,7,14
63999,46703,19377,1,USD52.99,"02:26, 07/23/24",,52.99,2024-07-23 02:26:00.000,52.99,2024-07-23,2024,7,23
73291,47304,18986,1,66.5$,2024-10-22T20:38:08.917,,66.5,2024-10-22 20:38:08.917,66.5,2024-10-22,2024,10,22
63981,47424,19227,1,USD 54.75,26-July-2025 14:53:29,,54.75,2025-07-26 14:53:29.000,54.75,2025-07-26,2025,7,26
64671,47017,18861,2,EUR 38.75,"14:43,10-Nov-2024",,46.5,2024-11-10 14:43:00.000,93.0,2024-11-10,2024,11,10
73930,45509,19277,1,59.25 $,"07/21/24, 02:49:40 AM","Suite 407 33040 Klocko Ways, North Moiseschester, TN 58056-1472",59.25,2024-07-21 02:49:40.000,59.25,2024-07-21,2024,7,21
65735,44367,19196,2,USD 13.0,"27-Nov-2024,03:29:37 am",,13.0,2024-11-27 03:29:37.000,26.0,2024-11-27,2024,11,27
72525,45604,18953,1,€59¢99,2024-11-17T00:13:17,,71.99,2024-11-17 00:13:17.000,71.99,2024-11-17,2024,11,17
68387,45246,19054,1,€46¢50,06:07 11/29/24,,55.8,2024-11-29 06:07:00.000,55.8,2024-11-29,2024,11,29
72951,46006,19548,1,49.75USD,"07:56:22 pm,02/18/25",,49.75,2025-02-18 19:56:22.000,49.75,2025-02-18,2025,2,18
70673,47085,18888,1,44.0$,2024-09-06T14:58:22.088,,44.0,2024-09-06 14:58:22.088,44.0,2024-09-06,2024,9,6
72204,47102,19394,1,$20.50,"11:58:45,2024-08-10",,20.5,2024-08-10 11:58:45.000,20.5,2024-08-10,2024,8,10
72895,44494,18850,1,USD34.00,2024-08-06T06:59:15,"136 Rico Mountain, Celestinaton, MS 59406",34.0,2024-08-06 06:59:15.000,34.0,2024-08-06,2024,8,6
67899,44481,19465,1,45. USD,"08:09:35 P.M.,03/04/25",,45.0,2025-03-04 20:09:35.000,45.0,2025-03-04,2025,3,4
72996,45448,19191,1,26 $,2024-06-14 09:45,,26.0,2024-06-14 09:45:00.000,26.0,2024-06-14,2024,6,14
71481,47196,19082,1,16.75 EUR,2024-12-18 00:04,,20.1,2024-12-18 00:04:00.000,20.1,2024-12-18,2024,12,18
67586,47601,19513,2,24.5 USD,"05:55:04 am, 7-Jun-2024",,24.5,2024-06-07 05:55:04.000,49.0,2024-06-07,2024,6,7
65513,46579,19351,1,USD29.25,18:27:17;20-July-2024,"91869 Gregorio Mountain, West Lester, WY 78873-4165",29.25,2024-07-20 18:27:17.000,29.25,2024-07-20,2024,7,20
65754,46796,19567,1,49.0EUR,"2-Jul-2024, 03:25:36 am","Apt. 893 82842 Dick Manor, New Rickyhaven, ND 01935-3378",58.8,2024-07-02 03:25:36.000,58.8,2024-07-02,2024,7,2
69317,45761,19198,1,€ 43.50,"20-SEP-2024, 10:53:51",,52.2,2024-09-20 10:53:51.000,52.2,2024-09-20,2024,9,20
68152,46195,19183,1,16.00 USD,"05:19:08 A.M., 08/12/24",,16.0,2024-08-12 05:19:08.000,16.0,2024-08-12,2024,8,12
62806,46627,19218,1,70.25EUR,2025-05-02 10:43,"5804 Basil Junction, Nadenehaven, NM 47132",84.3,2025-05-02 10:43:00.000,84.3,2025-05-02,2025,5,2
63017,45103,19321,1,50.25 USD,17-December-2024 06:00:50,"Suite 709 4140 Botsford Circle, Hellerfort, IL 15313-6560",50.25,2024-12-17 06:00:50.000,50.25,2024-12-17,2024,12,17
67407,44650,18886,5,$66¢00,"26-OCT-2024,17:11",,66.0,2024-10-26 17:11:00.000,330.0,2024-10-26,2024,10,26
72753,47614,19075,3,47$50¢,19-Mar-2025 08:23:04,,50.0,2025-03-19 08:23:04.000,150.0,2025-03-19,2025,3,19
68654,46615,19083,1,47.50USD,2025-01-16 17:57:46,"4876 Champlin Knoll, Thompsonborough, FL 61472-7088",47.5,2025-01-16 17:57:46.000,47.5,2025-01-16,2025,1,16
70353,44403,19272,4,48.25 $,"12:17:52 P.M., 06/15/25",,48.25,2025-06-15 12:17:52.000,193.0,2025-06-15,2025,6,15
71409,44635,19390,1,36.0$,"2024-05-29,01:35:25","9117 Watsica Vista, Port Jamie, PA 56948-8055",36.0,2024-05-29 01:35:25.000,36.0,2024-05-29,2024,5,29
73510,45915,19252,1,USD 25.75,"20:47:22, 2-Feb-2025",,25.75,2025-02-02 20:47:22.000,25.75,2025-02-02,2025,2,2
67351,46110,19206,2,26.00 EUR,2025-03-23T04:59:20.086,"Suite 335 1957 Talitha Valley, Shandaview, AK 74494",31.2,2025-03-23 04:59:20.086,62.4,2025-03-23,2025,3,23
65743,45553,19554,1,60.50USD,"2024-07-03,00:29:17","Apt. 938 2153 Lavone Fort, Trevorfurt, TN 24809",60.5,2024-07-03 00:29:17.000,60.5,2024-07-03,2024,7,3
68985,44397,19388,1,54.99USD,"10:45:33 A.M., 10/17/24",,54.99,2024-10-17 10:45:33.000,54.99,2024-10-17,2024,10,17
72532,44526,19200,1,USD 19.75,2025-07-06T00:59:47.450,,19.75,2025-07-06 00:59:47.450,19.75,2025-07-06,2025,7,6
66903,47462,19161,1,$ 35.50,"05/03/24,08:25:30",,35.5,2024-05-03 08:25:30.000,35.5,2024-05-03,2024,5,3
71425,46523,18924,1,29.25€,2024-08-11T07:17:24.572,,35.1,2024-08-11 07:17:24.572,35.1,2024-08-11,2024,8,11
67642,44801,19151,1,42.50 €,"14:42,24-JAN-2025",,51.0,2025-01-24 14:42:00.000,51.0,2025-01-24,2025,1,24
65152,45143,19367,2,51€25¢,"2024-12-10, 07:49:38 AM","4359 Pollich Mill, Lake Jenine, NV 39637",30.0,2024-12-10 07:49:38.000,60.0,2024-12-10,2024,12,10
71549,46055,18883,1,€18.99,12-March-2025;17:51,,22.79,2025-03-12 17:51:00.000,22.79,2025-03-12,2025,3,12
67609,46278,19557,1,57.0 $,13:03:06 27-MAY-2024,,57.0,2024-05-27 13:03:06.000,57.0,2024-05-27,2024,5,27
68006,44448,19500,2,USD 47,2-Nov-2024;21:01,,47.0,2024-11-02 21:01:00.000,94.0,2024-11-02,2024,11,2
64532,44921,19449,1,47.75$,02/22/24 06:39:01 A.M.,"Suite 446 40867 Elida Brooks, Metzview, NJ 50431-4166",47.75,2024-02-22 06:39:01.000,47.75,2024-02-22,2024,2,22
67732,46094,19252,1,USD 23.0,01:08:00 P.M.;01/10/25,,23.0,2025-01-10 13:08:00.000,23.0,2025-01-10,2025,1,10
62871,45020,19094,1,50.99USD,"12:43:47 pm, 2025-02-17","984 Fidela Pass, New Reuben, UT 94883",50.99,2025-02-17 12:43:47.000,50.99,2025-02-17,2025,2,17
69948,44480,19344,1,$ 30.25,"04:25:35, 4-October-2024",,30.25,2024-10-04 04:25:35.000,30.25,2024-10-04,2024,10,4
68622,45954,19215,1,USD 16.25,02/16/25;06:51,,16.25,2025-02-16 06:51:00.000,16.25,2025-02-16,2025,2,16
63485,46821,19533,1,USD48.25,2024-08-16;18:01,,48.25,2024-08-16 18:01:00.000,48.25,2024-08-16,2024,8,16
72225,46158,18840,1,47.25 USD,"12:09, 8-NOV-2024",,47.25,2024-11-08 12:09:00.000,47.25,2024-11-08,2024,11,8
64934,46419,18999,1,52.00USD,"01:44,08/12/24",,52.0,2024-08-12 01:44:00.000,52.0,2024-08-12,2024,8,12
66316,46357,19297,1,EUR 49.00,"09:37:39 AM, 12/14/24",,58.8,2024-12-14 09:37:39.000,58.8,2024-12-14,2024,12,14
62915,47597,19308,2,63.75$,02/05/25;00:06:18,"920 Mosciski Plains, Lake Demetrius, AR 46671",63.75,2025-02-05 00:06:18.000,127.5,2025-02-05,2025,2,5
71852,46244,19552,2,€36¢25,"08:20, 10-Jun-2025","6827 Lakin Tunnel, West Justinaview, SD 13883",43.5,2025-06-10 08:20:00.000,87.0,2025-06-10,2025,6,10
69910,46085,19329,1,64.75 $,"7-DEC-2024,16:45","72159 Shavonda Fall, North Sharee, IL 04275",64.75,2024-12-07 16:45:00.000,64.75,2024-12-07,2024,12,7
65174,45023,19518,2,€27.99,"2024-10-14,20:40:17","Suite 231 894 Luciano Spring, West Rebecaview, WV 67744",33.59,2024-10-14 20:40:17.000,67.18,2024-10-14,2024,10,14
64289,47463,19137,1,51.5 $,05:59:01 P.M.;09/20/24,,51.5,2024-09-20 17:59:01.000,51.5,2024-09-20,2024,9,20
66961,45273,19316,1,EUR22.99,09/03/24;02:27:05 A.M.,,27.59,2024-09-03 02:27:05.000,27.59,2024-09-03,2024,9,3
64586,46561,18841,1,20.50$,05/12/25;17:04,,20.5,2025-05-12 17:04:00.000,20.5,2025-05-12,2025,5,12
70769,47558,19349,1,42.25USD,12:57;21-January-2025,,42.25,2025-01-21 12:57:00.000,42.25,2025-01-21,2025,1,21
63387,46836,19587,3,36.50USD,"10:41:34 am,2024-09-05",,36.5,2024-09-05 10:41:34.000,109.5,2024-09-05,2024,9,5
71267,47541,19349,2,$ 40.25,"05/03/25, 18:17:45",,40.25,2025-05-03 18:17:45.000,80.5,2025-05-03,2025,5,3
64169,44743,19559,1,69.USD,"01/29/25, 21:30",,69.0,2025-01-29 21:30:00.000,69.0,2025-01-29,2025,1,29
68404,46901,19346,1,USD36.50,"2025-04-25,05:40",,36.5,2025-04-25 05:40:00.000,36.5,2025-04-25,2025,4,25
69990,46472,18962,1,USD 60.00,"03:11:40 am,01/12/25",,60.0,2025-01-12 03:11:40.000,60.0,2025-01-12,2025,1,12
65239,47076,19472,1,66.0 USD,5-March-2024;21:32,,66.0,2024-03-05 21:32:00.000,66.0,2024-03-05,2024,3,5
72380,46573,19583,1,USD 56.99,Tue Dec 3 04:55:20 2024,,56.99,2024-12-03 04:55:20.000,56.99,2024-12-03,2024,12,3
72615,46088,19083,1,51.75 USD,"2-SEP-2024, 04:07:02 P.M.",,51.75,2024-09-02 16:07:02.000,51.75,2024-09-02,2024,9,2
73421,45228,19285,1,EUR 60.75,"03/02/25, 22:26","129 Brigette Cape, Karrymouth, NV 94292",72.9,2025-03-02 22:26:00.000,72.9,2025-03-02,2025,3,2
65948,45510,19560,1,€26.5,"19:58:21, 06/04/25",,31.8,2025-06-04 19:58:21.000,31.8,2025-06-04,2025,6,4
67574,45286,19349,1,$40,2025-02-05T11:02:43,,40.0,2025-02-05 11:02:43.000,40.0,2025-02-05,2025,2,5
71392,45480,19230,1,$ 59.0,2024-08-01T08:45:30.188,,59.0,2024-08-01 08:45:30.188,59.0,2024-08-01,2024,8,1
73820,45888,19445,2,59.50$,16:37 2024-10-01,"Apt. 472 3217 Dach Branch, Stammburgh, OR 03707-1772",59.5,2024-10-01 16:37:00.000,119.0,2024-10-01,2024,10,1
69309,45778,18840,2,€45¢75,"22-NOV-2024, 03:42","5878 Paris Flats, Colemanfort, NE 64086-4920",54.9,2024-11-22 03:42:00.000,109.8,2024-11-22,2024,11,22
62850,45442,19401,1,60.0 USD,2024-11-24T21:34:02,,60.0,2024-11-24 21:34:02.000,60.0,2024-11-24,2024,11,24
65838,45496,18872,1,$40.,07/13/24 07:06:19 PM,,40.0,2024-07-13 19:06:19.000,40.0,2024-07-13,2024,7,13
68282,45793,19456,2,32$,"2024-09-15,12:24:07","Apt. 238 3284 Murazik Islands, Minervaside, MN 23872-9593",32.0,2024-09-15 12:24:07.000,64.0,2024-09-15,2024,9,15
72473,45614,18956,1,€52¢00,2024-12-26T23:06:52.483,,62.4,2024-12-26 23:06:52.483,62.4,2024-12-26,2024,12,26
67575,45344,19140,1,62.25USD,2024-05-19 10:49:27 AM,,62.25,2024-05-19 10:49:27.000,62.25,2024-05-19,2024,5,19
69606,45946,19221,3,€ 55.0,"08/01/24,10:59:22 pm","3642 Mueller Curve, Mariaborough, MO 87077-4585",66.0,2024-08-01 22:59:22.000,198.0,2024-08-01,2024,8,1
64151,45720,19319,1,$37.5,22.11.2024 08:04:04,,37.5,2024-11-22 08:04:04.000,37.5,2024-11-22,2024,11,22
70351,44892,19258,1,USD70.99,2025-07-18T14:25:49.822,,70.99,2025-07-18 14:25:49.822,70.99,2025-07-18,2025,7,18
64808,46175,19120,3,USD66.25,10:45:11 PM 17-September-2024,"632 Schultz Isle, Mandyborough, IN 80857-5515",66.25,2024-09-17 22:45:11.000,198.75,2024-09-17,2024,9,17
67392,45122,19272,1,47.25EUR,2025-01-28T05:25:02,,56.7,2025-01-28 05:25:02.000,56.7,2025-01-28,2025,1,28
73471,46347,19439,1,$74¢75,"03/24/25,16:24","Apt. 930 29881 Abshire Street, Weldonport, IN 53974",74.75,2025-03-24 16:24:00.000,74.75,2025-03-24,2025,3,24
63284,47115,19233,1,$70.,"13-MAY-2025,05:42:23 pm",,70.0,2025-05-13 17:42:23.000,70.0,2025-05-13,2025,5,13
70288,47095,18911,1,USD 70.25,"12/07/24,12:42:45",,70.25,2024-12-07 12:42:45.000,70.25,2024-12-07,2024,12,7
66546,47408,18844,5,$42.00,2025-06-09T19:16:57,,42.0,2025-06-09 19:16:57.000,210.0,2025-06-09,2025,6,9
70286,44982,19079,1,€28¢00,29.09.2024 20:48:48,,33.6,2024-09-29 20:48:48.000,33.6,2024-09-29,2024,9,29
64019,45870,19215,3,19.0€,"06/16/25, 04:03:06 P.M.",,22.8,2025-06-16 16:03:06.000,68.4,2025-06-16,2025,6,16
70921,46598,19441,1,20.25$,"1-Dec-2024,02:20:16 P.M.",,20.25,2024-12-01 14:20:16.000,20.25,2024-12-01,2024,12,1
68057,45525,19277,1,€ 62.5,2024-07-11T06:54:51,,75.0,2024-07-11 06:54:51.000,75.0,2024-07-11,2024,7,11
65517,45510,19056,1,24$,"14:38, 03/01/25","Suite 894 81332 Clarence Hill, South Taneshaton, ME 72520",24.0,2025-03-01 14:38:00.000,24.0,2025-03-01,2025,3,1
71994,45127,19480,1,$ 72.5,2025-04-28;16:51:50,,72.5,2025-04-28 16:51:50.000,72.5,2025-04-28,2025,4,28
71764,45553,19177,1,13.00USD,"2024-10-19, 12:00:27",,13.0,2024-10-19 12:00:27.000,13.0,2024-10-19,2024,10,19
69582,45472,19532,1,29.99 €,08:04:30 AM 07/07/25,"1622 Loren Motorway, Latashaview, TN 02018-3597",35.99,2025-07-07 08:04:30.000,35.99,2025-07-07,2025,7,7
69523,46593,18870,2,54.50 USD,20:10:38 01/13/25,"Suite 856 7228 Rowe Fork, New Alphonsetown, AL 88572-3606",54.5,2025-01-13 20:10:38.000,109.0,2025-01-13,2025,1,13
67202,47592,18971,1,EUR57.99,"04/25/25,10:43:31",,69.59,2025-04-25 10:43:31.000,69.59,2025-04-25,2025,4,25
62778,45110,18955,1,70.99USD,19-NOV-2024;16:48,,70.99,2024-11-19 16:48:00.000,70.99,2024-11-19,2024,11,19
71840,44518,18988,1,USD59.50,04:22;2025-04-25,,59.5,2025-04-25 04:22:00.000,59.5,2025-04-25,2025,4,25
69850,46498,19515,1,€ 66.0,2024-05-09 08:17:55,"27323 Young Club, New Teofilastad, PA 01531",79.2,2024-05-09 08:17:55.000,79.2,2024-05-09,2024,5,9
65894,44592,19515,1,€ 64.0,2024-07-17T11:54:29.204,,76.8,2024-07-17 11:54:29.204,76.8,2024-07-17,2024,7,17
63827,46739,19031,1,USD 20.00,"09/01/24, 05:14:27 am",,20.0,2024-09-01 05:14:27.000,20.0,2024-09-01,2024,9,1
64464,46351,19347,1,EUR 19.50,06:52:58;23-Dec-2024,"2199 Prohaska Rest, Terryfort, WY 30783",23.4,2024-12-23 06:52:58.000,23.4,2024-12-23,2024,12,23
71586,45478,19455,1,13.50$,"10:25:16, 10/11/24",,13.5,2024-10-11 10:25:16.000,13.5,2024-10-11,2024,10,11
72196,45669,19178,1,39.50 EUR,04:27;09/03/24,,47.4,2024-09-03 04:27:00.000,47.4,2024-09-03,2024,9,3
64480,44825,19540,1,$68.5,2024-05-15T21:42:14.029,"Apt. 890 878 Aisha Lights, Stoltenbergburgh, TX 26580-3919",68.5,2024-05-15 21:42:14.029,68.5,2024-05-15,2024,5,15
71510,45677,19341,1,32.50 USD,29-September-2024;07:02:50 P.M.,,32.5,2024-09-29 19:02:50.000,32.5,2024-09-29,2024,9,29
73015,45211,19224,1,58.USD,03:58:09 P.M. 31-OCT-2024,,58.0,2024-10-31 15:58:09.000,58.0,2024-10-31,2024,10,31
66825,47027,19266,1,USD50.5,01:31:02 AM;23-January-2025,,50.5,2025-01-23 01:31:02.000,50.5,2025-01-23,2025,1,23
70529,44517,19437,1,36.50$,2025-07-26T12:11:49.168,,36.5,2025-07-26 12:11:49.168,36.5,2025-07-26,2025,7,26
69963,47474,18953,1,USD59.,2024-10-24T22:37:07,,59.0,2024-10-24 22:37:07.000,59.0,2024-10-24,2024,10,24
70721,47342,19125,1,$17.99,22-September-2024 10:05:14,,17.99,2024-09-22 10:05:14.000,17.99,2024-09-22,2024,9,22
68852,44660,19265,1,$ 47.75,"2024-08-31, 06:07:47",,47.75,2024-08-31 06:07:47.000,47.75,2024-08-31,2024,8,31
65640,45667,18898,1,73.0 EUR,24-Nov-2024 02:44:51 am,,87.6,2024-11-24 02:44:51.000,87.6,2024-11-24,2024,11,24
67968,46824,19141,1,USD 54.00,2024-07-20 11:06:20 PM,,54.0,2024-07-20 23:06:20.000,54.0,2024-07-20,2024,7,20
72095,46009,19479,2,USD 57.,02:39:29 A.M.;2025-06-15,,57.0,2025-06-15 02:39:29.000,114.0,2025-06-15,2025,6,15
68817,45164,19043,2,USD16.25,"2024-09-22,13:21:22",,16.25,2024-09-22 13:21:22.000,32.5,2024-09-22,2024,9,22
65575,46001,19525,2,61.25 EUR,02:44:58 A.M.;2024-09-09,,73.5,2024-09-09 02:44:58.000,147.0,2024-09-09,2024,9,9
69087,46442,18984,2,USD15.25,2025-04-14T07:31:13.947,,15.25,2025-04-14 07:31:13.947,30.5,2025-04-14,2025,4,14
73046,47183,19104,3,USD58.99,"2024-10-24, 21:29:47",,58.99,2024-10-24 21:29:47.000,176.97,2024-10-24,2024,10,24
66516,45415,19002,3,€27.50,"23:15, 04/29/25",,33.0,2025-04-29 23:15:00.000,99.0,2025-04-29,2025,4,29
63576,44489,19431,1,€ 35.,2025-01-19 11:58:28 am,"Suite 153 606 Kiehn Overpass, Powlowskifurt, LA 46437-9465",42.0,2025-01-19 11:58:28.000,42.0,2025-01-19,2025,1,19
69931,46186,19497,1,58.0USD,2024-05-20T21:05:01,,58.0,2024-05-20 21:05:01.000,58.0,2024-05-20,2024,5,20
64777,46236,19417,2,USD 23.00,"02:29:55 pm,2025-01-01","Apt. 632 872 Waelchi Street, East Guy, ID 29804",23.0,2025-01-01 14:29:55.000,46.0,2025-01-01,2025,1,1
66467,46197,18928,3,USD 18.00,"05:48:35, 26-August-2024",,18.0,2024-08-26 05:48:35.000,54.0,2024-08-26,2024,8,26
66875,44955,19409,1,€19¢75,"02/22/25,15:13:41","Suite 113 1715 Kiehn Alley, Lake Rufus, GA 75388",23.7,2025-02-22 15:13:41.000,23.7,2025-02-22,2025,2,22
65779,44943,19569,1,USD 69.00,3-Aug-2025;23:55:25,,69.0,2025-08-03 23:55:25.000,69.0,2025-08-03,2025,8,3
68509,45486,19116,1,16.0USD,12-Sep-2024 06:15:22,,16.0,2024-09-12 06:15:22.000,16.0,2024-09-12,2024,9,12
71581,45348,19495,1,€ 31.5,"8-APR-2025,23:21:47",,37.8,2025-04-08 23:21:47.000,37.8,2025-04-08,2025,4,8
70713,44920,19267,1,€17.75,"2025-02-15,01:39",,21.3,2025-02-15 01:39:00.000,21.3,2025-02-15,2025,2,15
67819,45517,19413,1,36.5 USD,"10/13/24, 02:12",,36.5,2024-10-13 02:12:00.000,36.5,2024-10-13,2024,10,13
69039,45299,19186,1,$ 31.99,09:32 2024-10-08,,31.99,2024-10-08 09:32:00.000,31.99,2024-10-08,2024,10,8
68486,45900,19135,2,$53¢00,"05:11,2024-04-26",,53.0,2024-04-26 05:11:00.000,106.0,2024-04-26,2024,4,26
73778,46466,19439,1,71.$,"2025-04-16, 21:56","616 Porter Junction, Lake Corabury, GA 07985-1386",71.0,2025-04-16 21:56:00.000,71.0,2025-04-16,2025,4,16
65138,47035,19396,1,€ 44.75,2025-03-08T09:59:10,,53.7,2025-03-08 09:59:10.000,53.7,2025-03-08,2025,3,8
67645,45451,19328,1,USD27.25,2024-11-05T00:10:15,,27.25,2024-11-05 00:10:15.000,27.25,2024-11-05,2024,11,5
70639,47130,19304,2,24.50USD,"23:23:33,08/27/24","Apt. 580 802 Donnelly Tunnel, South Anthonymouth, IN 24811",24.5,2024-08-27 23:23:33.000,49.0,2024-08-27,2024,8,27
65533,45939,19180,1,EUR 44.5,2-Jul-2025 07:21:56,,53.4,2025-07-02 07:21:56.000,53.4,2025-07-02,2025,7,2
72724,44848,18905,1,56.USD,08:27:02 PM;05/13/25,,56.0,2025-05-13 20:27:02.000,56.0,2025-05-13,2025,5,13
67294,46083,19562,1,51.25EUR,"2025-01-13,08:14",,61.5,2025-01-13 08:14:00.000,61.5,2025-01-13,2025,1,13
64152,47042,19239,2,USD73.,11/06/24 21:06,"Apt. 690 5926 Kip Crest, Zboncakport, KS 45297",73.0,2024-11-06 21:06:00.000,146.0,2024-11-06,2024,11,6
73955,47346,19225,3,$67¢99,"08:54:31 P.M.,2024-09-04","537 Christoper Brook, Port Chere, CA 94201-5573",67.99,2024-09-04 20:54:31.000,203.97,2024-09-04,2024,9,4
63895,45401,19437,1,39. $,2024-12-13T05:08:10,,39.0,2024-12-13 05:08:10.000,39.0,2024-12-13,2024,12,13
68013,45316,19486,1,47USD,"14:56:55,2024-10-21","542 Pacocha Manors, Bethview, MT 48500-6506",47.0,2024-10-21 14:56:55.000,47.0,2024-10-21,2024,10,21
67076,47257,19503,1,USD 20.99,2024-10-10T05:45:21.213,,20.99,2024-10-10 05:45:21.213,20.99,2024-10-10,2024,10,10
64124,46178,19206,1,24.75$,2024-10-07 03:30,,24.75,2024-10-07 03:30:00.000,24.75,2024-10-07,2024,10,7
72128,46744,19074,1,69.00$,12:28 10/18/24,"137 Cesar Park, Buddymouth, VT 91861-9888",69.0,2024-10-18 12:28:00.000,69.0,2024-10-18,2024,10,18
62863,46906,19125,1,USD17.75,"14:31:21, 08/28/24","Suite 994 268 Ruecker Junctions, South Maurohaven, VT 55924",17.75,2024-08-28 14:31:21.000,17.75,2024-08-28,2024,8,28
67378,46294,19392,1,USD 46.,01/24/25;11:05:12 A.M.,,46.0,2025-01-24 11:05:12.000,46.0,2025-01-24,2025,1,24
69568,46695,19244,1,48.25 €,26-APR-2024;14:03:20,,57.9,2024-04-26 14:03:20.000,57.9,2024-04-26,2024,4,26
69984,45048,19214,1,$40.5,2025-03-05T01:08:41,,40.5,2025-03-05 01:08:41.000,40.5,2025-03-05,2025,3,5
70486,47109,19536,2,68.25$,"18-DEC-2024,23:21",,68.25,2024-12-18 23:21:00.000,136.5,2024-12-18,2024,12,18
62952,45395,19460,1,$ 34.00,2024-10-31T15:55:50.217,,34.0,2024-10-31 15:55:50.217,34.0,2024-10-31,2024,10,31
66722,45779,18915,1,USD 69.75,2024-12-20T04:53:00,,69.75,2024-12-20 04:53:00.000,69.75,2024-12-20,2024,12,20
62804,45819,19339,1,USD 47.0,"11-Feb-2025,09:46:57 A.M.",,47.0,2025-02-11 09:46:57.000,47.0,2025-02-11,2025,2,11
66804,45272,18958,1,13$99¢,"01:43, 2025-02-13",,99.0,2025-02-13 01:43:00.000,99.0,2025-02-13,2025,2,13
64194,45180,19183,2,$20.99,"13:15, 18-June-2025",,20.99,2025-06-18 13:15:00.000,41.98,2025-06-18,2025,6,18
69875,45651,18854,1,$44¢50,"06/10/25,19:15:25",,44.5,2025-06-10 19:15:25.000,44.5,2025-06-10,2025,6,10
71318,47090,18945,2,€ 44.25,2025-03-30T15:37:22,,53.1,2025-03-30 15:37:22.000,106.2,2025-03-30,2025,3,30
67150,47075,18996,1,44.00 $,"2025-03-31, 10:13",,44.0,2025-03-31 10:13:00.000,44.0,2025-03-31,2025,3,31
72206,45940,19042,1,29.25EUR,28-JAN-2025;10:34:03 PM,"9269 Vena Road, Schummland, DE 47731",35.1,2025-01-28 22:34:03.000,35.1,2025-01-28,2025,1,28
69503,47204,19538,2,$ 54.50,12:02 2025-06-10,,54.5,2025-06-10 12:02:00.000,109.0,2025-06-10,2025,6,10
