id,user_id,book_id,quantity,unit_price,timestamp,shipping,unit_price_usd,timestamp_dt,paid_price,date,year,month,day
85623,50543,21868,4,USD64.,03:05 10/26/24,,64.0,2024-10-26 03:05:00.000,256.0,2024-10-26,2024,10,26
81515,48287,21883,1,EUR 36.5,29-Mar-2025;17:28:08,"Apt. 412 9832 Prosacco Way, Sengerland, DE 01178-9494",43.8,2025-03-29 17:28:08.000,43.8,2025-03-29,2025,3,29
80584,48157,21388,1,18.0 $,"04:52:52 A.M., 12-December-2024",,18.0,2024-12-12 04:52:52.000,18.0,2024-12-12,2024,12,12
80274,50087,21690,2,€37¢75,"02:29:25 am, 7-Mar-2025",,45.3,2025-03-07 02:29:25.000,90.6,2025-03-07,2025,3,7
78852,48320,21643,1,USD17.0,"07:15:19 pm,02/19/24",,17.0,2024-02-19 19:15:19.000,17.0,2024-02-19,2024,2,19
85751,49823,21901,1,63.5$,19-May-2024;01:36:21 P.M.,"9886 Kuhic Port, South Jamarshire, KY 85493",63.5,2024-05-19 13:36:21.000,63.5,2024-05-19,2024,5,19
78526,49418,21889,1,USD 41.75,"2024-11-21, 23:31:07",,41.75,2024-11-21 23:31:07.000,41.75,2024-11-21,2024,11,21
79811,49892,21620,1,34.5$,2025-07-20 03:47:36,,34.5,2025-07-20 03:47:36.000,34.5,2025-07-20,2025,7,20
83596,47781,21824,1,EUR64,"11:11:26 AM,2025-01-12",,76.8,2025-01-12 11:11:26.000,76.8,2025-01-12,2025,1,12
82199,48456,21410,1,USD21.,11:11 2024-07-31,,21.0,2024-07-31 11:11:00.000,21.0,2024-07-31,2024,7,31
84952,48343,21986,2,52.99USD,2024-09-25T08:19:26,"88912 Lakin Fall, West Amadaville, AZ 02683",52.99,2024-09-25 08:19:26.000,105.98,2024-09-25,2024,9,25
81954,48724,21924,1,USD54.99,"9-Aug-2025, 11:50:54",,54.99,2025-08-09 11:50:54.000,54.99,2025-08-09,2025,8,9
82919,48190,21335,1,34$50¢,05:41:01 pm;17-FEB-2025,,50.0,2025-02-17 17:41:01.000,50.0,2025-02-17,2025,2,17
84662,51115,21696,1,USD42.75,2024-10-13T15:16:50,"Apt. 149 883 White Extensions, Champlinland, KY 33631-7589",42.75,2024-10-13 15:16:50.000,42.75,2024-10-13,2024,10,13
85761,50967,21870,1,65.50 EUR,"15:40:13, 27-Dec-2024","Suite 548 52704 Anastacia Springs, Lake Jen, HI 59015",78.6,2024-12-27 15:40:13.000,78.6,2024-12-27,2024,12,27
81999,51127,21693,1,€70.0,17:51:05; 9-January-2025,,84.0,2025-01-09 17:51:05.000,84.0,2025-01-09,2025,1,9
80312,49201,21540,1,USD 29.75,05:17:39 P.M. 2024-09-01,,29.75,2024-09-01 17:17:39.000,29.75,2024-09-01,2024,9,1
78981,48638,21775,1,67.00 EUR,2024-05-30T14:33:22.013,,80.4,2024-05-30 14:33:22.013,80.4,2024-05-30,2024,5,30
83163,48245,21550,1,USD 72.50,2024-12-11T07:24:25,,72.5,2024-12-11 07:24:25.000,72.5,2024-12-11,2024,12,11
85667,50081,21432,1,USD37,2025-02-05T19:04:37,"Suite 486 30069 Bartell Prairie, Port Denny, NE 82632-6642",37.0,2025-02-05 19:04:37.000,37.0,2025-02-05,2025,2,5
86395,47707,21296,2,EUR 55.0,19-AUG-2024 18:37:48,"Apt. 472 8937 Manual Forks, New Geraldberg, MI 79282-1517",66.0,2024-08-19 18:37:48.000,132.0,2024-08-19,2024,8,19
82247,50831,22030,1,USD 14.0,2024-04-22T22:05:07,,14.0,2024-04-22 22:05:07.000,14.0,2024-04-22,2024,4,22
80928,48343,21429,1,28. EUR,19:21:53 2024-10-06,,33.6,2024-10-06 19:21:53.000,33.6,2024-10-06,2024,10,6
85961,48808,21698,1,€ 46.50,"1-JAN-2025, 12:31:38",,55.8,2025-01-01 12:31:38.000,55.8,2025-01-01,2025,1,1
78777,50515,21354,3,EUR55.25,2024-07-12;03:11:45,,66.3,2024-07-12 03:11:45.000,198.9,2024-07-12,2024,7,12
81914,48088,21917,1,62.0 $,2024-10-21;10:48:22 pm,,62.0,2024-10-21 22:48:22.000,62.0,2024-10-21,2024,10,21
83196,50036,21397,1,70$25¢,18.12.2024 18:29:29,,25.0,2024-12-18 18:29:29.000,25.0,2024-12-18,2024,12,18
85462,50823,21417,1,63.99 $,09:41:05 am 2-Aug-2025,,63.99,2025-08-02 09:41:05.000,63.99,2025-08-02,2025,8,2
83284,49701,21897,1,$52.25,2024-07-27T08:37:57.387,"13261 Purdy Glens, Shavonmouth, AR 70016-7730",52.25,2024-07-27 08:37:57.387,52.25,2024-07-27,2024,7,27
81681,50007,21913,1,41.25 $,02:05 04/20/25,,41.25,2025-04-20 02:05:00.000,41.25,2025-04-20,2025,4,20
86020,50153,21736,1,47.0 $,18-April-2025 08:16:25 AM,,47.0,2025-04-18 08:16:25.000,47.0,2025-04-18,2025,4,18
84469,50186,21358,2,USD14.50,"01:27:15 pm,2024-08-16",,14.5,2024-08-16 13:27:15.000,29.0,2024-08-16,2024,8,16
86242,49868,21361,1,USD62.99,1-Nov-2024;19:12:43,,62.99,2024-11-01 19:12:43.000,62.99,2024-11-01,2024,11,1
83869,49046,21667,1,USD 57.25,2024-08-18T19:43:09,,57.25,2024-08-18 19:43:09.000,57.25,2024-08-18,2024,8,18
80164,47690,21468,2,30.75USD,18-Nov-2024;11:10:35,,30.75,2024-11-18 11:10:35.000,61.5,2024-11-18,2024,11,18
82290,50053,21441,3,26.$,07:43:02 PM 30-DEC-2024,,26.0,2024-12-30 19:43:02.000,78.0,2024-12-30,2024,12,30
83763,49784,21645,1,$51.,10:16:42 A.M.;2024-11-14,,51.0,2024-11-14 10:16:42.000,51.0,2024-11-14,2024,11,14
86154,49281,21428,1,60.75USD,08:51:32 2024-08-21,,60.75,2024-08-21 08:51:32.000,60.75,2024-08-21,2024,8,21
86496,50367,21604,1,74.99 USD,"05:58:05 am, 26-Nov-2024",,74.99,2024-11-26 05:58:05.000,74.99,2024-11-26,2024,11,26
79776,48497,21620,2,30.25EUR,6-Oct-2024;11:17,"21326 Quintin Islands, West Shaeside, WI 68640-1512",36.3,2024-10-06 11:17:00.000,72.6,2024-10-06,2024,10,6
80277,48696,21362,2,17.25USD,"18:23:06,02/27/25",,17.25,2025-02-27 18:23:06.000,34.5,2025-02-27,2025,2,27
84878,50184,21636,1,$13.0,"20:37,26-July-2024",,13.0,2024-07-26 20:37:00.000,13.0,2024-07-26,2024,7,26
82718,49382,21865,1,71.0USD,12:23:12 A.M.;22-JAN-2025,,71.0,2025-01-22 00:23:12.000,71.0,2025-01-22,2025,1,22
80001,50579,21629,1,41.75 USD,03:29:03 2-APR-2024,,41.75,2024-04-02 03:29:03.000,41.75,2024-04-02,2024,4,2
83166,48440,21382,1,51.25USD,"17:27,24-MAR-2025",,51.25,2025-03-24 17:27:00.000,51.25,2025-03-24,2025,3,24
85983,49645,21728,1,$55.50,15-NOV-2024 10:30:41,,55.5,2024-11-15 10:30:41.000,55.5,2024-11-15,2024,11,15
83789,48903,21392,1,54.75 USD,"28-DEC-2024, 06:21:18 A.M.",,54.75,2024-12-28 06:21:18.000,54.75,2024-12-28,2024,12,28
82642,49873,21854,3,61.50 EUR,"12:38,2024-04-22",,73.8,2024-04-22 12:38:00.000,221.4,2024-04-22,2024,4,22
81593,49690,21442,1,$45.75,"2024-06-08, 22:34:23",,45.75,2024-06-08 22:34:23.000,45.75,2024-06-08,2024,6,8
85152,48095,21695,1,USD72.75,Wed Feb 12 14:49:37 2025,"Suite 511 261 Romaguera Cliff, South Miles, WY 80252-2844",72.75,2025-02-12 14:49:37.000,72.75,2025-02-12,2025,2,12
78207,48426,21865,2,68. EUR,2025-02-13T20:45:08,"Suite 275 77041 Mraz Walks, New Marin, GA 07431",81.6,2025-02-13 20:45:08.000,163.2,2025-02-13,2025,2,13
84281,48119,21881,1,€59¢50,"08:15,24-January-2025",,71.4,2025-01-24 08:15:00.000,71.4,2025-01-24,2025,1,24
80952,49426,21644,1,€34.5,"04:11, 20-Aug-2024",,41.4,2024-08-20 04:11:00.000,41.4,2024-08-20,2024,8,20
78652,48283,21330,1,EUR 45,"2025-03-19,17:37:47",,54.0,2025-03-19 17:37:47.000,54.0,2025-03-19,2025,3,19
78339,47823,21985,1,18.75USD,"2024-06-28,06:07:51 am","122 Asha Mill, Leonardoburgh, CA 26185",18.75,2024-06-28 06:07:51.000,18.75,2024-06-28,2024,6,28
79854,49069,21893,1,72.0EUR,12:27:49 A.M. 1-January-2025,"729 Francesco Ranch, Carymouth, MS 29671-2690",86.4,2025-01-01 00:27:49.000,86.4,2025-01-01,2025,1,1
82727,48404,21684,2,$58,"2024-12-05, 07:34:47",,58.0,2024-12-05 07:34:47.000,116.0,2024-12-05,2024,12,5
83932,48680,21484,1,USD 17.25,"23:32, 14-January-2025","7080 Britt Inlet, New Laurence, HI 63992",17.25,2025-01-14 23:32:00.000,17.25,2025-01-14,2025,1,14
85080,49464,21970,1,71.5 $,18:21;2024-12-14,"68293 Miller Islands, Port Agripinaland, HI 10834-5548",71.5,2024-12-14 18:21:00.000,71.5,2024-12-14,2024,12,14
83703,49635,21686,1,$ 20.50,2025-02-17T02:42:07,,20.5,2025-02-17 02:42:07.000,20.5,2025-02-17,2025,2,17
79321,50041,22047,2,€65¢75,2024-12-11T12:59:30,,78.9,2024-12-11 12:59:30.000,157.8,2024-12-11,2024,12,11
85259,50465,21419,2,49.50USD,"12-October-2024, 15:44",,49.5,2024-10-12 15:44:00.000,99.0,2024-10-12,2024,10,12
83004,48454,21534,5,19.50USD,"2024-07-06,22:37",,19.5,2024-07-06 22:37:00.000,97.5,2024-07-06,2024,7,6
80152,48896,21356,1,€ 21.0,"19:38:09, 28-Oct-2024",,25.2,2024-10-28 19:38:09.000,25.2,2024-10-28,2024,10,28
86300,49252,21741,1,36.0EUR,24-FEB-2024;10:03:13 P.M.,"7358 Syreeta Prairie, New Pamelabury, DE 91542",43.2,2024-02-24 22:03:13.000,43.2,2024-02-24,2024,2,24
79795,48540,21951,1,USD 35.5,11:27 25-May-2024,,35.5,2024-05-25 11:27:00.000,35.5,2024-05-25,2024,5,25
82545,51075,21746,1,€ 17.5,08:16:31 A.M. 18-March-2025,,21.0,2025-03-18 08:16:31.000,21.0,2025-03-18,2025,3,18
81278,50626,21915,1,USD 30.0,08:13:40 AM 8-October-2024,"Apt. 867 1632 Carey Cove, Fadelmouth, CT 62425",30.0,2024-10-08 08:13:40.000,30.0,2024-10-08,2024,10,8
77785,48643,21609,1,71.50 €,"18:56, 11/09/24",,85.8,2024-11-09 18:56:00.000,85.8,2024-11-09,2024,11,9
78578,50528,21743,2,€38.00,2024-08-22T14:53:57.424,"7197 Mills Freeway, Port Michaleborough, ME 65103-8025",45.6,2024-08-22 14:53:57.424,91.2,2024-08-22,2024,8,22
80250,49061,21628,1,$42¢50,13:47;2024-10-26,,42.5,2024-10-26 13:47:00.000,42.5,2024-10-26,2024,10,26
79158,51039,21948,1,$63¢99,11:14 2025-06-04,,63.99,2025-06-04 11:14:00.000,63.99,2025-06-04,2025,6,4
79422,49146,21385,1,€28.5,31-Oct-2024;20:26,,34.2,2024-10-31 20:26:00.000,34.2,2024-10-31,2024,10,31
86091,49369,21440,1,USD 25.5,"10/22/24,08:58:40 AM",,25.5,2024-10-22 08:58:40.000,25.5,2024-10-22,2024,10,22
84287,50704,21508,1,27.25USD,04:39 9-December-2024,"797 Blair Locks, Boehmborough, KS 65058-5604",27.25,2024-12-09 04:39:00.000,27.25,2024-12-09,2024,12,9
81955,48082,21810,2,54.0 USD,"25-February-2025,23:12:38",,54.0,2025-02-25 23:12:38.000,108.0,2025-02-25,2025,2,25
84726,48056,21980,1,USD 16.75,"11:27,13-Oct-2024",,16.75,2024-10-13 11:27:00.000,16.75,2024-10-13,2024,10,13
79131,50615,21334,1,€ 64.0,08:53:18 2024-07-25,,76.8,2024-07-25 08:53:18.000,76.8,2024-07-25,2024,7,25
86058,49471,21734,1,USD 49.75,"2025-03-24, 02:41:47",,49.75,2025-03-24 02:41:47.000,49.75,2025-03-24,2025,3,24
79874,48400,21981,2,€18.99,"01:30:13 A.M., 8-Aug-2024",,22.79,2024-08-08 01:30:13.000,45.58,2024-08-08,2024,8,8
78911,50112,21445,1,USD 18.50,08:37:49 P.M.;08/05/24,"71020 Ondricka Haven, Bergnaumland, IA 26575-1186",18.5,2024-08-05 20:37:49.000,18.5,2024-08-05,2024,8,5
82083,48526,21892,1,27. €,"1-Apr-2025, 08:26:03","140 Berge Estates, Hwafurt, VA 04976",32.4,2025-04-01 08:26:03.000,32.4,2025-04-01,2025,4,1
80571,48580,21475,1,$ 23.50,"12/25/24, 23:29",,23.5,2024-12-25 23:29:00.000,23.5,2024-12-25,2024,12,25
82499,49851,21674,1,17.0 $,2024-10-24;03:49,,17.0,2024-10-24 03:49:00.000,17.0,2024-10-24,2024,10,24
84979,48260,21372,1,33.00 USD,07:16:02 pm 1-September-2024,"509 Lang Springs, Lake Andre, AZ 49402-6477",33.0,2024-09-01 19:16:02.000,33.0,2024-09-01,2024,9,1
80051,49900,21871,1,$ 30.0,"11:46:48 PM, 22-Feb-2025",,30.0,2025-02-22 23:46:48.000,30.0,2025-02-22,2025,2,22
79614,49148,21935,1,$ 16.0,"01/17/24,01:39:03 am","9280 Will Light, Damientown, ME 67802-9192",16.0,2024-01-17 01:39:03.000,16.0,2024-01-17,2024,1,17
79336,48212,21712,1,USD73.00,"20-May-2025, 00:25:35",,73.0,2025-05-20 00:25:35.000,73.0,2025-05-20,2025,5,20
81414,51110,21930,1,26.99 €,"12/17/24,12:00",,32.39,2024-12-17 12:00:00.000,32.39,2024-12-17,2024,12,17
83207,49766,21950,1,EUR47.50,"10/27/24,18:00",,57.0,2024-10-27 18:00:00.000,57.0,2024-10-27,2024,10,27
83679,49081,21465,1,69.99 $,2024-11-17T02:43:56,,69.99,2024-11-17 02:43:56.000,69.99,2024-11-17,2024,11,17
85730,48442,21503,4,$ 21.99,2024-09-18T22:14:47.326,"Suite 685 87307 Kemmer Cliffs, Eunaville, SD 68250-6135",21.99,2024-09-18 22:14:47.326,87.96,2024-09-18,2024,9,18
85716,50826,21471,5,USD 26.0,"09:50:34 am, 10/30/24",,26.0,2024-10-30 09:50:34.000,130.0,2024-10-30,2024,10,30
79007,48863,21507,1,€37.50,"2024-07-26,19:24:30",,45.0,2024-07-26 19:24:30.000,45.0,2024-07-26,2024,7,26
81531,48081,21812,3,48.75 USD,"2024-12-02, 05:04",,48.75,2024-12-02 05:04:00.000,146.25,2024-12-02,2024,12,2
79964,48723,21608,2,USD51.0,26-October-2024;01:33,,51.0,2024-10-26 01:33:00.000,102.0,2024-10-26,2024,10,26
84009,50666,21949,1,$46¢00,01/02/25 07:38:39,,46.0,2025-01-02 07:38:39.000,46.0,2025-01-02,2025,1,2
77677,47865,21629,1,€45.25,2024-06-16T15:22:24,,54.3,2024-06-16 15:22:24.000,54.3,2024-06-16,2024,6,16
83534,50751,21767,1,36.25USD,"15:37, 2024-12-05",,36.25,2024-12-05 15:37:00.000,36.25,2024-12-05,2024,12,5
81570,49835,21901,1,€60¢75,4-FEB-2025;02:54:07 PM,,72.9,2025-02-04 14:54:07.000,72.9,2025-02-04,2025,2,4
84082,49323,21795,5,USD35.50,13.07.2024 04:19:19,"269 Kerluke Heights, North Cheri, MO 26203",35.5,2024-07-13 04:19:19.000,177.5,2024-07-13,2024,7,13
82774,49547,21967,3,43.0EUR,"2024-10-01, 10:42:46",,51.6,2024-10-01 10:42:46.000,154.8,2024-10-01,2024,10,1
86475,48256,21304,1,19.75€,30.12.2024 13:05:05,,23.7,2024-12-30 13:05:05.000,23.7,2024-12-30,2024,12,30
82711,49713,21896,1,EUR17.50,06:43:49 am 2024-09-08,,21.0,2024-09-08 06:43:49.000,21.0,2024-09-08,2024,9,8
85503,48879,21713,1,€47¢25,"07:26, 2025-01-04",,56.7,2025-01-04 07:26:00.000,56.7,2025-01-04,2025,1,4
77663,48536,21819,3,61.0€,2024-11-18T22:43:13,,73.2,2024-11-18 22:43:13.000,219.6,2024-11-18,2024,11,18
83444,49985,22023,2,$ 14.75,2024-08-26T08:03:45.408,"2760 Clarissa Pike, Friesenside, DE 88444-4014",14.75,2024-08-26 08:03:45.408,29.5,2024-08-26,2024,8,26
80337,49028,22050,1,68.75 €,06/15/24;19:27:44,,82.5,2024-06-15 19:27:44.000,82.5,2024-06-15,2024,6,15
78306,49641,21319,1,22.00 USD,"03:02:09 PM,28-OCT-2024","Suite 583 953 Asuncion Lane, Kristelchester, WA 74723-5955",22.0,2024-10-28 15:02:09.000,22.0,2024-10-28,2024,10,28
82838,48318,21918,1,75 €,2024-08-10T21:33:37.299,"25117 Buckridge Junctions, Derickshire, MO 77609-6346",90.0,2024-08-10 21:33:37.299,90.0,2024-08-10,2024,8,10
78410,48389,21330,2,49.75 $,29-APR-2025;06:41:11 AM,,49.75,2025-04-29 06:41:11.000,99.5,2025-04-29,2025,4,29
83122,49831,21554,2,EUR 71.5,05/08/24 12:49:11 A.M.,,85.8,2024-05-08 00:49:11.000,171.6,2024-05-08,2024,5,8
81143,48584,21814,1,USD45.50,13-Feb-2025;00:37:41,,45.5,2025-02-13 00:37:41.000,45.5,2025-02-13,2025,2,13
84829,48559,21997,1,EUR72.00,03:01:06;04/17/25,,86.4,2025-04-17 03:01:06.000,86.4,2025-04-17,2025,4,17
86042,48476,21944,1,EUR 34.25,2025-02-25T10:16:05,"Apt. 944 3122 Tony Plains, New Major, MT 79255",41.1,2025-02-25 10:16:05.000,41.1,2025-02-25,2025,2,25
80468,48126,21568,3,24.25$,2025-02-18T17:28:58,,24.25,2025-02-18 17:28:58.000,72.75,2025-02-18,2025,2,18
78166,47702,21519,1,46.50EUR,10:07:45;12/11/24,,55.8,2024-12-11 10:07:45.000,55.8,2024-12-11,2024,12,11
79895,50435,21501,2,$17.5,18:44:27; 8-Jan-2025,,17.5,2025-01-08 18:44:27.000,35.0,2025-01-08,2025,1,8
79741,48606,21608,1,53.5 $,2024-12-24;05:48,"Apt. 514 900 Stiedemann Land, Alyshamouth, PA 42279",53.5,2024-12-24 05:48:00.000,53.5,2024-12-24,2024,12,24
80219,50379,21349,1,EUR 64.25,"16:33:56, 12/25/24",,77.1,2024-12-25 16:33:56.000,77.1,2024-12-25,2024,12,25
77858,49770,21427,3,71.00USD,"16:21, 04/03/25","252 Calista Turnpike, Lake Hyeside, NE 15197-7975",71.0,2025-04-03 16:21:00.000,213.0,2025-04-03,2025,4,3
86433,50675,21364,2,USD72.99,2024-09-22T03:49:21,,72.99,2024-09-22 03:49:21.000,145.98,2024-09-22,2024,9,22
78260,49626,21473,1,USD37.5,"02/24/24,04:09:57 A.M.",,37.5,2024-02-24 04:09:57.000,37.5,2024-02-24,2024,2,24
79561,49384,21596,2,USD 36.99,2024-12-20 07:38,,36.99,2024-12-20 07:38:00.000,73.98,2024-12-20,2024,12,20
77766,49082,21764,1,$ 47.0,"10-MAY-2025, 09:22",,47.0,2025-05-10 09:22:00.000,47.0,2025-05-10,2025,5,10
80386,49243,21314,1,70.USD,12:24:23 05/16/25,"Suite 778 4915 Reinger Meadow, O'Connerview, VA 76889",70.0,2025-05-16 12:24:23.000,70.0,2025-05-16,2025,5,16
83077,51023,22039,1,63USD,2024-04-20 13:02:22,,63.0,2024-04-20 13:02:22.000,63.0,2024-04-20,2024,4,20
83530,48922,21832,1,$34.99,"13-Aug-2024,22:19:27",,34.99,2024-08-13 22:19:27.000,34.99,2024-08-13,2024,8,13
84992,48001,21910,1,34.25 USD,2024-09-16T14:17:10,,34.25,2024-09-16 14:17:10.000,34.25,2024-09-16,2024,9,16
82630,47688,21814,1,41.50 USD,05:33:33;2025-04-10,,41.5,2025-04-10 05:33:33.000,41.5,2025-04-10,2025,4,10
81061,50299,21459,1,42.00 $,"2-March-2025, 20:07",,42.0,2025-03-02 20:07:00.000,42.0,2025-03-02,2025,3,2
80751,50812,21534,1,18.5EUR,17:34:29;2025-07-19,"Apt. 925 15138 Corkery Stream, Port Anton, CO 59649",22.2,2025-07-19 17:34:29.000,22.2,2025-07-19,2025,7,19
83161,47775,21387,1,EUR49.5,2025-09-12T15:01:29,,59.4,2025-09-12 15:01:29.000,59.4,2025-09-12,2025,9,12
82005,49528,21481,3,18.5 USD,"09/06/24,23:26",,18.5,2024-09-06 23:26:00.000,55.5,2024-09-06,2024,9,6
78134,50547,21353,1,€ 25.50,07:40:19 P.M.;2025-04-11,,30.6,2025-04-11 19:40:19.000,30.6,2025-04-11,2025,4,11
86211,50851,21727,3,17.0 USD,"09:58,10/18/24","23668 Herman Dam, South Ardentown, AL 89809-7132",17.0,2024-10-18 09:58:00.000,51.0,2024-10-18,2024,10,18
83904,48517,21863,3,43.75$,2024-10-24T00:06:36.085,"333 Greenfelder Crescent, West Jefferson, NC 94144",43.75,2024-10-24 00:06:36.085,131.25,2024-10-24,2024,10,24
82974,50592,21833,1,65.00$,04/01/25 16:13:37,,65.0,2025-04-01 16:13:37.000,65.0,2025-04-01,2025,4,1
81337,48221,22027,1,$30¢75,03/22/25;10:03:51 P.M.,"4485 Dell Place, O'Haraborough, NV 06131-9713",30.75,2025-03-22 22:03:51.000,30.75,2025-03-22,2025,3,22
85599,49907,21748,1,25.99 $,2025-02-25T20:23:23,,25.99,2025-02-25 20:23:23.000,25.99,2025-02-25,2025,2,25
83049,50500,21752,1,$58.50,"03/22/25, 06:05:26",,58.5,2025-03-22 06:05:26.000,58.5,2025-03-22,2025,3,22
82960,48245,21325,2,EUR 51.25,2024-07-15T10:45:33,"Suite 277 35615 Todd Roads, East Delmar, MI 61989-6595",61.5,2024-07-15 10:45:33.000,123.0,2024-07-15,2024,7,15
79133,48521,21490,1,$ 65.50,21:57:29;08/30/24,,65.5,2024-08-30 21:57:29.000,65.5,2024-08-30,2024,8,30
80634,48349,21548,1,€38¢99,12:02:00 am 14-JAN-2025,,46.79,2025-01-14 00:02:00.000,46.79,2025-01-14,2025,1,14
86382,48337,21646,5,75.50 $,"11:36:53, 6-APR-2025",,75.5,2025-04-06 11:36:53.000,377.5,2025-04-06,2025,4,6
85089,50902,21831,1,EUR53.0,"05/02/25, 21:25:20",,63.6,2025-05-02 21:25:20.000,63.6,2025-05-02,2025,5,2
78195,48260,22012,3,$ 60.00,2024-06-21T12:12:43.193,,60.0,2024-06-21 12:12:43.193,180.0,2024-06-21,2024,6,21
83180,48350,21963,1,41.5EUR,01/02/25 21:39:27,"49762 Giuseppe Courts, Cristalland, IA 85246-6282",49.8,2025-01-02 21:39:27.000,49.8,2025-01-02,2025,1,2
82265,50819,21709,2,USD51.5,"12/06/24, 01:19:26 pm","2390 Powlowski Highway, Jakubowskifort, OR 29800-5476",51.5,2024-12-06 13:19:26.000,103.0,2024-12-06,2024,12,6
84144,49733,21308,1,37.5USD,04:34:56 2024-06-25,,37.5,2024-06-25 04:34:56.000,37.5,2024-06-25,2024,6,25
84055,49374,21691,1,$ 15.5,10:06:50 A.M. 06/25/25,"550 Stacee Roads, Goldnerhaven, OR 40589",15.5,2025-06-25 10:06:50.000,15.5,2025-06-25,2025,6,25
81572,47897,21768,2,20.25EUR,"10:22:47, 02/09/25",,24.3,2025-02-09 10:22:47.000,48.6,2025-02-09,2025,2,9
79557,48613,21945,1,17.5 €,2024-09-03T10:39:09,,21.0,2024-09-03 10:39:09.000,21.0,2024-09-03,2024,9,3
83606,48711,21749,1,$71.50,04:03 02/11/25,,71.5,2025-02-11 04:03:00.000,71.5,2025-02-11,2025,2,11
84869,49231,21389,2,53.00 USD,4-Aug-2024;20:30:48,,53.0,2024-08-04 20:30:48.000,106.0,2024-08-04,2024,8,4
84798,51052,21794,1,USD 31.0,01/10/25 11:13:39,,31.0,2025-01-10 11:13:39.000,31.0,2025-01-10,2025,1,10
81247,50058,21971,1,49.0 EUR,03:30:48 AM;2025-05-26,"Apt. 229 32718 Felipe Harbors, East Myleshaven, MI 15957",58.8,2025-05-26 03:30:48.000,58.8,2025-05-26,2025,5,26
85878,48758,21539,1,€12.0,08:32:32 A.M. 2024-10-25,,14.4,2024-10-25 08:32:32.000,14.4,2024-10-25,2024,10,25
80231,48557,22055,1,USD 53,2025-08-11T08:48:57.417,"Suite 344 5961 Kautzer Dale, North Salvatore, TN 79668",53.0,2025-08-11 08:48:57.417,53.0,2025-08-11,2025,8,11
86390,50923,21816,2,71.99€,00:03;2024-12-13,,86.39,2024-12-13 00:03:00.000,172.78,2024-12-13,2024,12,13
78968,51055,21497,4,69.99 USD,04:19:01 A.M.;27-SEP-2024,,69.99,2024-09-27 04:19:01.000,279.96,2024-09-27,2024,9,27
80884,49688,21885,1,€ 49.5,2024-07-31T21:48:04,,59.4,2024-07-31 21:48:04.000,59.4,2024-07-31,2024,7,31
83450,51075,21820,2,35. USD,2025-08-15T18:23:40,,35.0,2025-08-15 18:23:40.000,70.0,2025-08-15,2025,8,15
84148,50801,21808,1,57.99USD,"16:59:35,2025-04-30",,57.99,2025-04-30 16:59:35.000,57.99,2025-04-30,2025,4,30
80793,49022,21424,2,USD66.00,"06:33:30,04/12/25","87229 Quincy Coves, Port Milagrosbury, CO 02421-6454",66.0,2025-04-12 06:33:30.000,132.0,2025-04-12,2025,4,12
82111,47845,21494,1,EUR 63.0,"08/31/24, 12:28",,75.6,2024-08-31 12:28:00.000,75.6,2024-08-31,2024,8,31
80295,48701,21835,1,€72¢00,"11:52:26, 07/20/24",,86.4,2024-07-20 11:52:26.000,86.4,2024-07-20,2024,7,20
83995,48108,21670,1,EUR 24.00,"07:57:59 AM,18-MAR-2025",,28.8,2025-03-18 07:57:59.000,28.8,2025-03-18,2025,3,18
84230,49198,21368,1,€42¢75,13:54;2024-11-11,"Apt. 178 666 Marcos Mission, West Rhiannonchester, OH 17104",51.3,2024-11-11 13:54:00.000,51.3,2024-11-11,2024,11,11
80326,48505,21452,1,EUR70.5,13:14:12;01/04/25,"5309 O'Conner Causeway, Port Rick, CO 67830-4107",84.6,2025-01-04 13:14:12.000,84.6,2025-01-04,2025,1,4
81040,47987,21358,2,14.00 $,"21:14, 02/03/25","Apt. 159 7535 Margorie Port, Ziemanntown, ID 98090-5153",14.0,2025-02-03 21:14:00.000,28.0,2025-02-03,2025,2,3
81462,48818,21489,1,23.00 $,2024-10-30T06:57:13,,23.0,2024-10-30 06:57:13.000,23.0,2024-10-30,2024,10,30
84911,48953,21654,1,44. USD,Sat Feb 1 17:45:22 2025,,44.0,2025-02-01 17:45:22.000,44.0,2025-02-01,2025,2,1
82864,48118,21717,2,USD34.50,2025-01-20T18:52:12,,34.5,2025-01-20 18:52:12.000,69.0,2025-01-20,2025,1,20
84109,48214,21553,1,40.5$,2024-11-03 11:46:41,,40.5,2024-11-03 11:46:41.000,40.5,2024-11-03,2024,11,3
78773,48265,21868,1,65€00¢,"2025-04-24,06:54:58","666 Hauck Trace, Jonesland, MT 21700-5252",0.0,2025-04-24 06:54:58.000,0.0,2025-04-24,2025,4,24
85397,50181,21735,1,€30.0,"5-January-2025,20:55","690 Lowe Corner, New Geoffrey, KY 66652-6902",36.0,2025-01-05 20:55:00.000,36.0,2025-01-05,2025,1,5
82369,50484,21344,1,$ 52.5,"2024-09-23, 10:00:13",,52.5,2024-09-23 10:00:13.000,52.5,2024-09-23,2024,9,23
82073,48534,21524,1,USD 49.25,13:44:01 16-Mar-2025,,49.25,2025-03-16 13:44:01.000,49.25,2025-03-16,2025,3,16
84113,49583,21500,1,USD27.50,2025-01-05T20:56:36.615,"Apt. 805 8124 Wisoky Spurs, Lake Lisastad, KS 09879-5704",27.5,2025-01-05 20:56:36.615,27.5,2025-01-05,2025,1,5
